xmin,ymin,xmax,ymax,name,file,width,height,class,Xcent,Ycent,boxW,boxH
5,185,110,287,with_mask,maksssksksss200,301,400,0,0.19102990033222592,0.59,0.3488372093023256,0.255
115,130,180,192,with_mask,maksssksksss200,301,400,0,0.4900332225913621,0.4025,0.2159468438538206,0.155
215,94,301,195,with_mask,maksssksksss200,301,400,0,0.8571428571428571,0.36125,0.2857142857142857,0.2525
179,126,219,165,with_mask,maksssksksss560,400,267,0,0.4975,0.5449438202247191,0.1,0.14606741573033707
183,21,215,51,with_mask,maksssksksss374,400,240,0,0.4975,0.15,0.08,0.125
28,91,52,113,with_mask,maksssksksss374,400,240,0,0.1,0.425,0.06,0.09166666666666666
191,143,225,182,with_mask,maksssksksss374,400,240,0,0.52,0.6770833333333334,0.085,0.1625
314,30,345,61,without_mask,maksssksksss374,400,240,2,0.82375,0.18958333333333333,0.0775,0.12916666666666668
92,64,123,89,with_mask,maksssksksss374,400,240,0,0.26875,0.31875,0.0775,0.10416666666666667
68,213,144,306,with_mask,maksssksksss259,301,400,0,0.3521594684385382,0.64875,0.25249169435215946,0.2325
101,197,180,306,with_mask,maksssksksss845,301,400,0,0.46677740863787376,0.62875,0.26245847176079734,0.2725
113,97,252,251,mask_weared_incorrect,maksssksksss659,441,575,1,0.41383219954648526,0.3026086956521739,0.31519274376417233,0.2678260869565217
118,78,239,204,with_mask,maksssksksss550,350,350,0,0.51,0.40285714285714286,0.3457142857142857,0.36
40,137,109,218,with_mask,maksssksksss21,400,227,0,0.18625,0.7819383259911894,0.1725,0.3568281938325991
54,57,111,112,with_mask,maksssksksss21,400,227,0,0.20625,0.3722466960352423,0.1425,0.2422907488986784
189,78,246,140,with_mask,maksssksksss21,400,227,0,0.54375,0.4801762114537445,0.1425,0.27312775330396477
311,48,358,98,with_mask,maksssksksss21,400,227,0,0.83625,0.32158590308370044,0.1175,0.22026431718061673
182,32,221,60,without_mask,maksssksksss21,400,227,2,0.50375,0.2026431718061674,0.0975,0.12334801762114538
102,54,239,210,with_mask,maksssksksss170,400,225,0,0.42625,0.5866666666666667,0.3425,0.6933333333333334
1,162,74,246,with_mask,maksssksksss704,400,267,0,0.09375,0.7640449438202247,0.1825,0.3146067415730337
49,87,85,138,with_mask,maksssksksss704,400,267,0,0.1675,0.42134831460674155,0.09,0.19101123595505617
114,92,172,156,with_mask,maksssksksss704,400,267,0,0.3575,0.46441947565543074,0.145,0.2397003745318352
65,45,107,101,with_mask,maksssksksss704,400,267,0,0.215,0.27340823970037453,0.105,0.20973782771535582
187,120,268,202,with_mask,maksssksksss704,400,267,0,0.56875,0.602996254681648,0.2025,0.30711610486891383
252,22,296,71,with_mask,maksssksksss704,400,267,0,0.685,0.17415730337078653,0.11,0.18352059925093633
338,15,380,74,with_mask,maksssksksss704,400,267,0,0.8975,0.16666666666666666,0.105,0.2209737827715356
329,138,390,204,with_mask,maksssksksss704,400,267,0,0.89875,0.6404494382022472,0.1525,0.24719101123595505
31,170,135,296,with_mask,maksssksksss504,301,400,0,0.2757475083056478,0.5825,0.34551495016611294,0.315
38,3,90,55,with_mask,maksssksksss805,400,225,0,0.16,0.1288888888888889,0.13,0.2311111111111111
173,7,225,58,with_mask,maksssksksss805,400,225,0,0.4975,0.14444444444444443,0.13,0.22666666666666666
307,7,351,53,with_mask,maksssksksss805,400,225,0,0.8225,0.13333333333333333,0.11,0.20444444444444446
285,97,335,151,with_mask,maksssksksss805,400,225,0,0.775,0.5511111111111111,0.125,0.24
175,101,225,148,with_mask,maksssksksss805,400,225,0,0.5,0.5533333333333333,0.125,0.2088888888888889
46,90,93,146,with_mask,maksssksksss805,400,225,0,0.17375,0.5244444444444445,0.1175,0.24888888888888888
49,195,93,225,with_mask,maksssksksss805,400,225,0,0.1775,0.9333333333333333,0.11,0.13333333333333333
178,193,218,225,with_mask,maksssksksss805,400,225,0,0.495,0.9288888888888889,0.1,0.14222222222222222
305,196,362,225,with_mask,maksssksksss805,400,225,0,0.83375,0.9355555555555556,0.1425,0.1288888888888889
172,74,246,147,with_mask,maksssksksss241,400,210,0,0.5225,0.5261904761904762,0.185,0.3476190476190476
36,104,49,127,with_mask,maksssksksss613,400,267,0,0.10625,0.43258426966292135,0.0325,0.08614232209737828
77,114,84,125,with_mask,maksssksksss613,400,267,0,0.20125,0.44756554307116103,0.0175,0.04119850187265917
108,117,118,132,with_mask,maksssksksss613,400,267,0,0.2825,0.46629213483146065,0.025,0.056179775280898875
194,102,206,117,without_mask,maksssksksss613,400,267,2,0.5,0.4101123595505618,0.03,0.056179775280898875
176,141,197,166,with_mask,maksssksksss613,400,267,0,0.46625,0.5749063670411985,0.0525,0.09363295880149813
250,95,259,108,with_mask,maksssksksss613,400,267,0,0.63625,0.3801498127340824,0.0225,0.04868913857677903
238,131,260,152,with_mask,maksssksksss613,400,267,0,0.6225,0.5299625468164794,0.055,0.07865168539325842
305,120,319,132,with_mask,maksssksksss613,400,267,0,0.78,0.47191011235955055,0.035,0.0449438202247191
341,111,354,120,with_mask,maksssksksss613,400,267,0,0.86875,0.43258426966292135,0.0325,0.033707865168539325
322,144,341,167,mask_weared_incorrect,maksssksksss613,400,267,1,0.82875,0.5823970037453183,0.0475,0.08614232209737828
101,195,194,308,with_mask,maksssksksss568,301,400,0,0.4900332225913621,0.62875,0.3089700996677741,0.2825
108,231,186,336,with_mask,maksssksksss78,301,400,0,0.4883720930232558,0.70875,0.2591362126245847,0.2625
207,122,361,291,with_mask,maksssksksss171,400,400,0,0.71,0.51625,0.385,0.4225
71,53,104,88,with_mask,maksssksksss413,400,210,0,0.21875,0.3357142857142857,0.0825,0.16666666666666666
174,32,204,70,with_mask,maksssksksss413,400,210,0,0.4725,0.24285714285714285,0.075,0.18095238095238095
291,80,340,134,with_mask,maksssksksss413,400,210,0,0.78875,0.5095238095238095,0.1225,0.2571428571428571
68,42,105,69,with_mask,maksssksksss2,400,290,0,0.21625,0.19137931034482758,0.0925,0.09310344827586207
154,47,178,74,with_mask,maksssksksss2,400,290,0,0.415,0.20862068965517241,0.06,0.09310344827586207
238,34,262,69,with_mask,maksssksksss2,400,290,0,0.625,0.17758620689655172,0.06,0.1206896551724138
333,31,366,65,mask_weared_incorrect,maksssksksss2,400,290,1,0.87375,0.16551724137931034,0.0825,0.11724137931034483
30,48,46,66,with_mask,maksssksksss711,400,283,0,0.095,0.20141342756183744,0.04,0.0636042402826855
87,52,101,67,with_mask,maksssksksss711,400,283,0,0.235,0.21024734982332155,0.035,0.053003533568904596
186,43,208,67,with_mask,maksssksksss711,400,283,0,0.4925,0.19434628975265017,0.055,0.08480565371024736
199,110,217,125,with_mask,maksssksksss711,400,283,0,0.52,0.41519434628975266,0.045,0.053003533568904596
264,52,283,74,with_mask,maksssksksss711,400,283,0,0.68375,0.2226148409893993,0.0475,0.07773851590106007
305,50,319,62,with_mask,maksssksksss711,400,283,0,0.78,0.1978798586572438,0.035,0.04240282685512368
340,45,351,56,with_mask,maksssksksss711,400,283,0,0.86375,0.1784452296819788,0.0275,0.038869257950530034
369,53,383,65,with_mask,maksssksksss711,400,283,0,0.94,0.20848056537102475,0.035,0.04240282685512368
25,54,43,76,with_mask,maksssksksss690,400,245,0,0.085,0.2653061224489796,0.045,0.08979591836734693
58,67,76,88,with_mask,maksssksksss690,400,245,0,0.1675,0.3163265306122449,0.045,0.08571428571428572
132,62,152,85,with_mask,maksssksksss690,400,245,0,0.355,0.3,0.05,0.09387755102040816
115,51,127,65,with_mask,maksssksksss690,400,245,0,0.3025,0.23673469387755103,0.03,0.05714285714285714
143,52,154,63,with_mask,maksssksksss690,400,245,0,0.37125,0.23469387755102042,0.0275,0.044897959183673466
154,61,172,77,with_mask,maksssksksss690,400,245,0,0.4075,0.2816326530612245,0.045,0.0653061224489796
170,55,177,69,with_mask,maksssksksss690,400,245,0,0.43375,0.2530612244897959,0.0175,0.05714285714285714
173,106,192,127,with_mask,maksssksksss690,400,245,0,0.45625,0.47551020408163264,0.0475,0.08571428571428572
186,60,198,74,with_mask,maksssksksss690,400,245,0,0.48,0.27346938775510204,0.03,0.05714285714285714
205,58,217,74,with_mask,maksssksksss690,400,245,0,0.5275,0.2693877551020408,0.03,0.0653061224489796
216,59,233,78,with_mask,maksssksksss690,400,245,0,0.56125,0.2795918367346939,0.0425,0.07755102040816327
238,66,254,84,with_mask,maksssksksss690,400,245,0,0.615,0.30612244897959184,0.04,0.07346938775510205
252,71,271,93,with_mask,maksssksksss690,400,245,0,0.65375,0.3346938775510204,0.0475,0.08979591836734693
275,75,297,99,with_mask,maksssksksss690,400,245,0,0.715,0.3551020408163265,0.055,0.09795918367346938
282,44,294,61,with_mask,maksssksksss690,400,245,0,0.72,0.21428571428571427,0.03,0.06938775510204082
299,55,316,73,with_mask,maksssksksss690,400,245,0,0.76875,0.2612244897959184,0.0425,0.07346938775510205
316,57,332,71,without_mask,maksssksksss690,400,245,2,0.81,0.2612244897959184,0.04,0.05714285714285714
345,50,362,67,with_mask,maksssksksss690,400,245,0,0.88375,0.23877551020408164,0.0425,0.06938775510204082
366,53,385,73,with_mask,maksssksksss690,400,245,0,0.93875,0.2571428571428571,0.0475,0.08163265306122448
332,57,341,68,with_mask,maksssksksss690,400,245,0,0.84125,0.25510204081632654,0.0225,0.044897959183673466
3,49,16,64,with_mask,maksssksksss423,400,226,0,0.02375,0.25,0.0325,0.06637168141592921
42,11,66,40,with_mask,maksssksksss423,400,226,0,0.135,0.11283185840707964,0.06,0.12831858407079647
100,66,109,82,with_mask,maksssksksss423,400,226,0,0.26125,0.3274336283185841,0.0225,0.07079646017699115
144,68,155,81,mask_weared_incorrect,maksssksksss423,400,226,1,0.37375,0.32964601769911506,0.0275,0.05752212389380531
157,24,170,45,with_mask,maksssksksss423,400,226,0,0.40875,0.15265486725663716,0.0325,0.09292035398230089
202,29,212,48,with_mask,maksssksksss423,400,226,0,0.5175,0.17035398230088494,0.025,0.084070796460177
197,45,208,60,with_mask,maksssksksss423,400,226,0,0.50625,0.2323008849557522,0.0275,0.06637168141592921
256,44,270,60,with_mask,maksssksksss423,400,226,0,0.6575,0.23008849557522124,0.035,0.07079646017699115
276,46,289,62,with_mask,maksssksksss423,400,226,0,0.70625,0.23893805309734514,0.0325,0.07079646017699115
305,63,312,73,with_mask,maksssksksss423,400,226,0,0.77125,0.3008849557522124,0.0175,0.04424778761061947
320,48,335,64,with_mask,maksssksksss423,400,226,0,0.81875,0.24778761061946902,0.0375,0.07079646017699115
351,55,363,69,with_mask,maksssksksss423,400,226,0,0.8925,0.2743362831858407,0.03,0.061946902654867256
366,55,376,70,with_mask,maksssksksss423,400,226,0,0.9275,0.27654867256637167,0.025,0.06637168141592921
157,39,197,82,with_mask,maksssksksss844,400,225,0,0.4425,0.2688888888888889,0.1,0.19111111111111112
277,24,305,56,with_mask,maksssksksss844,400,225,0,0.7275,0.17777777777777778,0.07,0.14222222222222222
295,125,317,149,with_mask,maksssksksss597,400,267,0,0.765,0.5131086142322098,0.055,0.0898876404494382
344,115,366,142,with_mask,maksssksksss597,400,267,0,0.8875,0.4812734082397004,0.055,0.10112359550561797
1,20,81,136,with_mask,maksssksksss148,400,364,0,0.1025,0.21428571428571427,0.2,0.31868131868131866
68,95,124,157,without_mask,maksssksksss148,400,364,2,0.24,0.34615384615384615,0.14,0.17032967032967034
116,104,140,144,without_mask,maksssksksss148,400,364,2,0.32,0.34065934065934067,0.06,0.10989010989010989
151,89,247,205,with_mask,maksssksksss148,400,364,0,0.4975,0.40384615384615385,0.24,0.31868131868131866
325,77,397,156,without_mask,maksssksksss148,400,364,2,0.9025,0.32005494505494503,0.18,0.21703296703296704
243,120,283,179,with_mask,maksssksksss148,400,364,0,0.6575,0.4107142857142857,0.1,0.1620879120879121
132,47,159,81,with_mask,maksssksksss605,267,400,0,0.5449438202247191,0.16,0.10112359550561797,0.085
176,38,222,92,with_mask,maksssksksss311,400,258,0,0.4975,0.25193798449612403,0.115,0.20930232558139536
222,57,252,84,with_mask,maksssksksss311,400,258,0,0.5925,0.27325581395348836,0.075,0.10465116279069768
300,32,326,57,with_mask,maksssksksss311,400,258,0,0.7825,0.17248062015503876,0.065,0.09689922480620156
31,34,63,61,with_mask,maksssksksss311,400,258,0,0.1175,0.18410852713178294,0.08,0.10465116279069768
77,47,107,68,with_mask,maksssksksss311,400,258,0,0.23,0.22286821705426357,0.075,0.08139534883720931
116,207,222,354,with_mask,maksssksksss225,301,400,0,0.5614617940199336,0.70125,0.3521594684385382,0.3675
82,43,113,89,with_mask,maksssksksss437,400,267,0,0.24375,0.24719101123595505,0.0775,0.17228464419475656
131,111,147,131,with_mask,maksssksksss437,400,267,0,0.3475,0.45318352059925093,0.04,0.0749063670411985
145,114,155,131,with_mask,maksssksksss437,400,267,0,0.375,0.45880149812734083,0.025,0.06367041198501873
205,109,232,139,with_mask,maksssksksss437,400,267,0,0.54625,0.46441947565543074,0.0675,0.11235955056179775
276,102,302,131,with_mask,maksssksksss437,400,267,0,0.7225,0.4363295880149813,0.065,0.10861423220973783
167,77,220,133,mask_weared_incorrect,maksssksksss830,267,400,1,0.7247191011235955,0.2625,0.19850187265917604,0.14
93,60,153,124,with_mask,maksssksksss20,267,400,0,0.4606741573033708,0.23,0.2247191011235955,0.16
113,61,174,122,with_mask,maksssksksss175,400,226,0,0.35875,0.40486725663716816,0.1525,0.26991150442477874
195,50,228,112,with_mask,maksssksksss175,400,226,0,0.52875,0.3584070796460177,0.0825,0.2743362831858407
37,60,112,137,with_mask,maksssksksss83,400,306,0,0.18625,0.32189542483660133,0.1875,0.25163398692810457
145,116,229,209,with_mask,maksssksksss83,400,306,0,0.4675,0.5310457516339869,0.21,0.30392156862745096
268,16,380,135,without_mask,maksssksksss83,400,306,2,0.81,0.24673202614379086,0.28,0.3888888888888889
93,44,150,100,with_mask,maksssksksss734,400,225,0,0.30375,0.32,0.1425,0.24888888888888888
46,52,64,81,with_mask,maksssksksss850,400,200,0,0.1375,0.3325,0.045,0.145
146,30,176,60,with_mask,maksssksksss850,400,200,0,0.4025,0.225,0.075,0.15
323,47,351,78,with_mask,maksssksksss850,400,200,0,0.8425,0.3125,0.07,0.155
218,185,263,229,with_mask,maksssksksss461,400,268,0,0.60125,0.7723880597014925,0.1125,0.16417910447761194
300,124,347,176,with_mask,maksssksksss461,400,268,0,0.80875,0.5597014925373134,0.1175,0.19402985074626866
368,135,395,196,with_mask,maksssksksss461,400,268,0,0.95375,0.6175373134328358,0.0675,0.22761194029850745
369,47,395,81,with_mask,maksssksksss461,400,268,0,0.955,0.23880597014925373,0.065,0.12686567164179105
244,117,281,159,with_mask,maksssksksss461,400,268,0,0.65625,0.5149253731343284,0.0925,0.15671641791044777
141,80,186,128,with_mask,maksssksksss461,400,268,0,0.40875,0.3880597014925373,0.1125,0.1791044776119403
92,72,125,109,with_mask,maksssksksss461,400,268,0,0.27125,0.3376865671641791,0.0825,0.13805970149253732
57,106,91,140,with_mask,maksssksksss461,400,268,0,0.185,0.458955223880597,0.085,0.12686567164179105
21,95,45,121,with_mask,maksssksksss461,400,268,0,0.0825,0.40298507462686567,0.06,0.09701492537313433
62,213,166,319,with_mask,maksssksksss332,301,400,0,0.3787375415282392,0.665,0.34551495016611294,0.265
82,63,103,87,with_mask,maksssksksss53,400,226,0,0.23125,0.33185840707964603,0.0525,0.10619469026548672
194,30,216,56,with_mask,maksssksksss53,400,226,0,0.5125,0.1902654867256637,0.055,0.11504424778761062
200,91,234,128,with_mask,maksssksksss53,400,226,0,0.5425,0.48451327433628316,0.085,0.16371681415929204
1,41,43,125,with_mask,maksssksksss501,400,255,0,0.055,0.3254901960784314,0.105,0.32941176470588235
48,39,118,124,with_mask,maksssksksss501,400,255,0,0.2075,0.3196078431372549,0.175,0.3333333333333333
162,47,221,123,with_mask,maksssksksss501,400,255,0,0.47875,0.3333333333333333,0.1475,0.2980392156862745
242,30,298,105,with_mask,maksssksksss501,400,255,0,0.675,0.2647058823529412,0.14,0.29411764705882354
301,51,351,118,with_mask,maksssksksss501,400,255,0,0.815,0.33137254901960783,0.125,0.2627450980392157
357,65,401,132,with_mask,maksssksksss501,400,255,0,0.9475,0.3862745098039216,0.11,0.2627450980392157
156,47,183,80,mask_weared_incorrect,maksssksksss693,279,400,1,0.6075268817204301,0.15875,0.0967741935483871,0.0825
90,39,123,72,with_mask,maksssksksss693,279,400,0,0.3817204301075269,0.13875,0.11827956989247312,0.0825
152,192,239,319,without_mask,maksssksksss14,301,400,2,0.6495016611295681,0.63875,0.28903654485049834,0.3175
37,166,84,214,without_mask,maksssksksss52,400,225,2,0.15125,0.8444444444444444,0.1175,0.21333333333333335
6,117,47,149,without_mask,maksssksksss52,400,225,2,0.06625,0.5911111111111111,0.1025,0.14222222222222222
2,77,35,99,with_mask,maksssksksss52,400,225,0,0.04625,0.39111111111111113,0.0825,0.09777777777777778
39,65,75,103,with_mask,maksssksksss52,400,225,0,0.1425,0.37333333333333335,0.09,0.1688888888888889
76,69,92,88,with_mask,maksssksksss52,400,225,0,0.21,0.3488888888888889,0.04,0.08444444444444445
92,74,129,113,without_mask,maksssksksss52,400,225,2,0.27625,0.41555555555555557,0.0925,0.17333333333333334
116,132,161,175,with_mask,maksssksksss52,400,225,0,0.34625,0.6822222222222222,0.1125,0.19111111111111112
161,130,195,163,with_mask,maksssksksss52,400,225,0,0.445,0.6511111111111111,0.085,0.14666666666666667
209,119,262,170,with_mask,maksssksksss52,400,225,0,0.58875,0.6422222222222222,0.1325,0.22666666666666666
191,84,208,117,with_mask,maksssksksss52,400,225,0,0.49875,0.44666666666666666,0.0425,0.14666666666666667
131,67,157,97,without_mask,maksssksksss52,400,225,2,0.36,0.36444444444444446,0.065,0.13333333333333333
168,57,196,85,mask_weared_incorrect,maksssksksss52,400,225,1,0.455,0.31555555555555553,0.07,0.12444444444444444
221,51,246,77,without_mask,maksssksksss52,400,225,2,0.58375,0.28444444444444444,0.0625,0.11555555555555555
74,31,96,53,without_mask,maksssksksss52,400,225,2,0.2125,0.18666666666666668,0.055,0.09777777777777778
63,37,77,56,with_mask,maksssksksss52,400,225,0,0.175,0.20666666666666667,0.035,0.08444444444444445
41,23,58,40,with_mask,maksssksksss52,400,225,0,0.12375,0.14,0.0425,0.07555555555555556
1,34,24,61,with_mask,maksssksksss52,400,225,0,0.03125,0.2111111111111111,0.0575,0.12
23,37,37,54,mask_weared_incorrect,maksssksksss52,400,225,1,0.075,0.20222222222222222,0.035,0.07555555555555556
73,5,84,16,with_mask,maksssksksss52,400,225,0,0.19625,0.04666666666666667,0.0275,0.04888888888888889
94,22,103,33,with_mask,maksssksksss52,400,225,0,0.24625,0.12222222222222222,0.0225,0.04888888888888889
97,34,115,53,with_mask,maksssksksss52,400,225,0,0.265,0.19333333333333333,0.045,0.08444444444444445
157,61,173,84,with_mask,maksssksksss52,400,225,0,0.4125,0.32222222222222224,0.04,0.10222222222222223
145,42,160,56,with_mask,maksssksksss52,400,225,0,0.38125,0.21777777777777776,0.0375,0.06222222222222222
127,31,142,44,with_mask,maksssksksss52,400,225,0,0.33625,0.16666666666666666,0.0375,0.057777777777777775
143,29,160,42,with_mask,maksssksksss52,400,225,0,0.37875,0.15777777777777777,0.0425,0.057777777777777775
129,7,139,19,with_mask,maksssksksss52,400,225,0,0.335,0.057777777777777775,0.025,0.05333333333333334
115,10,120,19,with_mask,maksssksksss52,400,225,0,0.29375,0.06444444444444444,0.0125,0.04
154,13,163,24,with_mask,maksssksksss52,400,225,0,0.39625,0.08222222222222222,0.0225,0.04888888888888889
159,21,171,32,with_mask,maksssksksss52,400,225,0,0.4125,0.11777777777777777,0.03,0.04888888888888889
185,20,200,37,without_mask,maksssksksss52,400,225,2,0.48125,0.12666666666666668,0.0375,0.07555555555555556
197,37,214,58,with_mask,maksssksksss52,400,225,0,0.51375,0.2111111111111111,0.0425,0.09333333333333334
194,54,211,73,with_mask,maksssksksss52,400,225,0,0.50625,0.2822222222222222,0.0425,0.08444444444444445
205,6,210,18,with_mask,maksssksksss52,400,225,0,0.51875,0.05333333333333334,0.0125,0.05333333333333334
228,9,236,19,with_mask,maksssksksss52,400,225,0,0.58,0.06222222222222222,0.02,0.044444444444444446
250,4,261,16,with_mask,maksssksksss52,400,225,0,0.63875,0.044444444444444446,0.0275,0.05333333333333334
254,30,272,47,mask_weared_incorrect,maksssksksss52,400,225,1,0.6575,0.1711111111111111,0.045,0.07555555555555556
246,51,256,72,without_mask,maksssksksss52,400,225,2,0.6275,0.2733333333333333,0.025,0.09333333333333334
260,74,285,97,with_mask,maksssksksss52,400,225,0,0.68125,0.38,0.0625,0.10222222222222223
270,33,281,49,with_mask,maksssksksss52,400,225,0,0.68875,0.18222222222222223,0.0275,0.07111111111111111
276,9,284,19,without_mask,maksssksksss52,400,225,2,0.7,0.06222222222222222,0.02,0.044444444444444446
268,110,279,127,with_mask,maksssksksss52,400,225,0,0.68375,0.5266666666666666,0.0275,0.07555555555555556
284,111,316,150,with_mask,maksssksksss52,400,225,0,0.75,0.58,0.08,0.17333333333333334
303,147,352,203,with_mask,maksssksksss52,400,225,0,0.81875,0.7777777777777778,0.1225,0.24888888888888888
328,51,352,77,with_mask,maksssksksss52,400,225,0,0.85,0.28444444444444444,0.06,0.11555555555555555
378,61,388,84,without_mask,maksssksksss52,400,225,2,0.9575,0.32222222222222224,0.025,0.10222222222222223
352,48,366,71,with_mask,maksssksksss52,400,225,0,0.8975,0.2644444444444444,0.035,0.10222222222222223
286,73,307,90,with_mask,maksssksksss52,400,225,0,0.74125,0.3622222222222222,0.0525,0.07555555555555556
310,39,329,58,with_mask,maksssksksss52,400,225,0,0.79875,0.21555555555555556,0.0475,0.08444444444444445
304,16,322,36,with_mask,maksssksksss52,400,225,0,0.7825,0.11555555555555555,0.045,0.08888888888888889
326,11,338,30,mask_weared_incorrect,maksssksksss52,400,225,1,0.83,0.09111111111111111,0.03,0.08444444444444445
362,23,370,36,with_mask,maksssksksss52,400,225,0,0.915,0.13111111111111112,0.02,0.057777777777777775
37,74,188,247,with_mask,maksssksksss140,400,267,0,0.28125,0.601123595505618,0.3775,0.6479400749063671
210,114,336,255,with_mask,maksssksksss140,400,267,0,0.6825,0.6910112359550562,0.315,0.5280898876404494
121,47,158,80,mask_weared_incorrect,maksssksksss658,267,400,1,0.5224719101123596,0.15875,0.13857677902621723,0.0825
95,151,192,261,without_mask,maksssksksss837,301,400,2,0.47674418604651164,0.515,0.3222591362126246,0.275
310,80,342,116,with_mask,maksssksksss235,400,300,0,0.815,0.32666666666666666,0.08,0.12
221,104,231,119,with_mask,maksssksksss235,400,300,0,0.565,0.37166666666666665,0.025,0.05
247,106,264,118,with_mask,maksssksksss235,400,300,0,0.63875,0.37333333333333335,0.0425,0.04
265,103,274,114,with_mask,maksssksksss235,400,300,0,0.67375,0.3616666666666667,0.0225,0.03666666666666667
129,284,211,387,with_mask,maksssksksss87,301,400,0,0.5647840531561462,0.83875,0.2724252491694352,0.2575
116,46,172,108,with_mask,maksssksksss43,266,400,0,0.5413533834586466,0.1925,0.21052631578947367,0.155
7,121,31,147,with_mask,maksssksksss43,266,400,0,0.07142857142857142,0.335,0.09022556390977443,0.065
32,24,59,54,with_mask,maksssksksss789,400,255,0,0.11375,0.15294117647058825,0.0675,0.11764705882352941
161,40,179,53,with_mask,maksssksksss789,400,255,0,0.425,0.18235294117647058,0.045,0.050980392156862744
272,53,288,70,with_mask,maksssksksss789,400,255,0,0.7,0.2411764705882353,0.04,0.06666666666666667
290,40,304,58,with_mask,maksssksksss789,400,255,0,0.7425,0.19215686274509805,0.035,0.07058823529411765
157,82,179,113,without_mask,maksssksksss316,400,315,2,0.42,0.30952380952380953,0.055,0.09841269841269841
91,38,133,78,with_mask,maksssksksss316,400,315,0,0.28,0.18412698412698414,0.105,0.12698412698412698
241,63,281,105,with_mask,maksssksksss316,400,315,0,0.6525,0.26666666666666666,0.1,0.13333333333333333
312,67,332,110,with_mask,maksssksksss316,400,315,0,0.805,0.28095238095238095,0.05,0.1365079365079365
69,152,99,181,with_mask,maksssksksss587,400,312,0,0.21,0.5336538461538461,0.075,0.09294871794871795
208,24,247,58,with_mask,maksssksksss587,400,312,0,0.56875,0.13141025641025642,0.0975,0.10897435897435898
161,170,227,248,with_mask,maksssksksss803,400,267,0,0.485,0.7827715355805244,0.165,0.29213483146067415
7,116,55,163,without_mask,maksssksksss585,400,399,2,0.0775,0.34962406015037595,0.12,0.11779448621553884
110,112,161,161,with_mask,maksssksksss585,400,399,0,0.33875,0.34210526315789475,0.1275,0.12280701754385964
162,134,227,210,with_mask,maksssksksss585,400,399,0,0.48625,0.43107769423558895,0.1625,0.19047619047619047
229,120,255,160,without_mask,maksssksksss585,400,399,2,0.605,0.3508771929824561,0.065,0.10025062656641603
267,143,326,200,with_mask,maksssksksss585,400,399,0,0.74125,0.4298245614035088,0.1475,0.14285714285714285
343,129,400,183,without_mask,maksssksksss585,400,399,2,0.92875,0.39097744360902253,0.1425,0.13533834586466165
201,38,345,213,with_mask,maksssksksss122,400,267,0,0.6825,0.4700374531835206,0.36,0.6554307116104869
138,155,325,339,with_mask,maksssksksss434,400,400,0,0.57875,0.6175,0.4675,0.46
17,59,39,82,without_mask,maksssksksss784,400,225,2,0.07,0.31333333333333335,0.055,0.10222222222222223
43,59,71,92,with_mask,maksssksksss784,400,225,0,0.1425,0.33555555555555555,0.07,0.14666666666666667
91,78,120,108,with_mask,maksssksksss784,400,225,0,0.26375,0.41333333333333333,0.0725,0.13333333333333333
110,43,141,77,with_mask,maksssksksss784,400,225,0,0.31375,0.26666666666666666,0.0775,0.1511111111111111
138,82,169,112,with_mask,maksssksksss784,400,225,0,0.38375,0.4311111111111111,0.0775,0.13333333333333333
175,55,204,88,with_mask,maksssksksss784,400,225,0,0.47375,0.31777777777777777,0.0725,0.14666666666666667
235,36,267,71,with_mask,maksssksksss784,400,225,0,0.6275,0.23777777777777778,0.08,0.15555555555555556
276,67,306,99,with_mask,maksssksksss784,400,225,0,0.7275,0.3688888888888889,0.075,0.14222222222222222
317,69,343,105,with_mask,maksssksksss784,400,225,0,0.825,0.38666666666666666,0.065,0.16
85,97,184,207,mask_weared_incorrect,maksssksksss496,267,400,1,0.5037453183520599,0.38,0.3707865168539326,0.275
53,100,108,158,with_mask,maksssksksss638,400,264,0,0.20125,0.48863636363636365,0.1375,0.2196969696969697
279,95,360,181,with_mask,maksssksksss638,400,264,0,0.79875,0.5227272727272727,0.2025,0.32575757575757575
125,66,200,148,with_mask,maksssksksss679,400,225,0,0.40625,0.47555555555555556,0.1875,0.36444444444444446
17,42,55,85,without_mask,maksssksksss254,400,217,2,0.09,0.2926267281105991,0.095,0.19815668202764977
62,91,111,140,with_mask,maksssksksss254,400,217,0,0.21625,0.532258064516129,0.1225,0.22580645161290322
167,55,238,133,with_mask,maksssksksss254,400,217,0,0.50625,0.43317972350230416,0.1775,0.35944700460829493
318,50,376,113,with_mask,maksssksksss254,400,217,0,0.8675,0.37557603686635943,0.145,0.2903225806451613
295,71,314,96,with_mask,maksssksksss254,400,217,0,0.76125,0.3847926267281106,0.0475,0.1152073732718894
374,39,394,70,without_mask,maksssksksss254,400,217,2,0.96,0.2511520737327189,0.05,0.14285714285714285
130,63,152,85,with_mask,maksssksksss254,400,217,0,0.3525,0.34101382488479265,0.055,0.10138248847926268
112,93,206,219,with_mask,maksssksksss243,301,400,0,0.5282392026578073,0.39,0.3122923588039867,0.315
115,202,218,341,without_mask,maksssksksss217,301,400,2,0.553156146179402,0.67875,0.34219269102990035,0.3475
118,19,295,184,with_mask,maksssksksss198,400,225,0,0.51625,0.45111111111111113,0.4425,0.7333333333333333
